MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Lot.Shape,Land.Contour,Lot.Config,Land.Slope,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Roof.Style,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Garage.Type,Garage.Finish,Garage.Cars,Garage.Area,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Fence,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,Condition,HasShed,HasAlley,Exterior,Garage.Age,Remod.Age,House.Age,Total.SF,Total.Floor.SF,Total.Porch.SF,Total.Bathrooms,Has.Basement,Has.Garage,Has.Porch,Has.Pool,Was.Completed
60,RL,4.174387269895637,9.063463176115423,0.6931471805599453,1.6094379124341003,FR2,1.3862943611198906,CollgCr,1Fam,2Story,6,5,Gable,None,0.0,1.6094379124341003,1.3862943611198906,PConc,1.6094379124341003,1.3862943611198906,0.6931471805599453,GLQ,5.267858159063328,Unf,0.0,6.302618975744905,738.0,1.791759469228055,Y,SBrkr,6.6052979209482015,6.6052979209482015,0.0,7.29776828253138,0.6931471805599453,0.0,2.0,0.6931471805599453,3.0,0.6931471805599453,4,2.0794415416798357,2.1972245773362196,0.0,Attchd,3,2.0,540.0,1.3862943611198906,4.61512051684126,3.58351893845611,0.0,0.0,0.0,0.0,NoFence,0.0,2.0,2009.0,GroupedWD,Normal,Norm,False,False,VinylSd,1.6094379124341003,4.0,1.6094379124341003,7.703007682479236,7.29776828253138,3.58351893845611,3.5,1,1,1,0,1
60,RL,4.454347296253507,9.311994025702683,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,CollgCr,1Fam,2Story,6,5,Gable,None,0.0,1.6094379124341003,1.3862943611198906,PConc,1.6094379124341003,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.411818267709897,608.0,1.791759469228055,Y,SBrkr,6.411818267709897,6.670766320845874,0.0,7.242082359256962,0.0,0.0,2.0,0.6931471805599453,3.0,0.6931471805599453,4,1.9459101490553132,2.1972245773362196,0.6931471805599453,BuiltIn,3,2.0,440.0,1.3862943611198906,4.61512051684126,3.6109179126442243,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,GroupedWD,Normal,Norm,False,False,VinylSd,1.0986122886681098,2.0,1.0986122886681098,7.60339933974067,7.242082359256962,3.6109179126442243,2.5,1,1,1,0,1
20,RL,4.219507705176107,9.080003870248179,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,4,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,1.791759469228055,Y,SBrkr,7.027314514039777,0.0,0.0,7.027314514039777,0.0,0.0,2.0,0.0,2.0,0.6931471805599453,4,1.791759469228055,2.1972245773362196,0.0,Detchd,3,2.0,520.0,0.6931471805599453,0.0,4.574710978503383,0.0,0.0,0.0,0.0,MnPrv,0.0,5.0,2009.0,GroupedWD,Normal,Roads,False,False,VinylSd,2.0794415416798357,6.0,4.110873864173311,7.027314514039777,7.027314514039777,4.574710978503383,2.0,0,1,1,0,1
20,RL,4.330733340286331,9.204121072162266,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,Edwards,1Fam,1Story,5,7,Hip,None,0.0,1.3862943611198906,1.6094379124341003,PConc,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,6.45833828334479,Unf,0.0,6.745236349484363,1486.0,1.791759469228055,Y,SBrkr,7.304515946460155,0.0,0.0,7.304515946460155,0.6931471805599453,0.0,1.0,0.0,3.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,0.0,Detchd,3,2.0,480.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,0.0,3.0,2009.0,GroupedWD,Normal,Norm,False,False,MetalSd,3.7376696182833684,10.0,3.828641396489095,7.997326822998097,7.304515946460155,0.0,2.0,1,1,0,0,1
20,RL,4.219507705176107,9.09133158539398,0.6931471805599453,1.6094379124341003,Inside,1.0986122886681098,Edwards,1Fam,1Story,4,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,1.0986122886681098,ALQ,6.53813982376767,Unf,0.0,4.844187086458591,816.0,1.791759469228055,Y,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0.6931471805599453,0.0,1.0,0.0,2.0,0.6931471805599453,3,1.3862943611198906,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,288.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2009.0,GroupedWD,Normal,Norm,False,False,MetalSd,3.9512437185814275,51.0,4.276666119016055,7.398174092970465,6.705639094860003,0.0,2.0,1,1,0,0,1
85,RL,4.174387269895637,8.895903562215581,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,Edwards,1Fam,SFoyer,7,5,Gable,BrkFace,6.2166061010848646,1.6094379124341003,1.3862943611198906,Other,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,1.791759469228055,Y,SBrkr,6.206575926724928,7.2640301428995295,0.0,7.56164174558878,0.0,0.0,3.0,0.0,4.0,0.6931471805599453,4,2.0794415416798357,2.1972245773362196,0.6931471805599453,BuiltIn,2,2.0,672.0,1.3862943611198906,0.0,0.0,5.181783550292085,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,Other,Normal,Norm,False,False,HdBoard,1.9459101490553132,6.0,1.9459101490553132,7.56164174558878,7.56164174558878,5.181783550292085,3.0,0,1,1,0,1
60,RL,4.330733340286331,8.981052985901483,1.0986122886681098,1.3862943611198906,Corner,1.3862943611198906,Edwards,1Fam,2Story,6,6,Hip,BrkFace,4.948759890378168,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,6.284134161070802,Unf,0.0,5.049856007249537,690.0,1.3862943611198906,Y,SBrkr,6.54965074223381,6.591673732008658,0.0,7.2633296174768365,0.0,0.0,1.0,0.6931471805599453,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.0,Attchd,3,2.0,440.0,1.3862943611198906,5.53338948872752,0.0,0.0,0.0,0.0,0.0,MnPrv,0.0,7.0,2009.0,GroupedWD,Normal,Norm,False,False,HdBoard,3.4965075614664802,32.0,3.4965075614664802,7.6577552711348655,7.2633296174768365,0.0,1.5,1,1,0,0,1
20,RL,4.394449154672439,9.276408971945887,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,4,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,GLQ,5.991464547107982,Unf,0.0,6.423246963533519,1014.0,1.3862943611198906,Y,SBrkr,7.047517221357296,0.0,0.0,7.047517221357296,0.6931471805599453,0.0,1.0,0.0,3.0,0.6931471805599453,3,2.0794415416798357,2.0794415416798357,0.0,2Types,3,1.0,544.0,1.3862943611198906,0.0,5.484796933490655,0.0,0.0,0.0,0.0,MnPrv,0.0,7.0,2009.0,GroupedWD,Normal,Norm,False,False,HdBoard,3.7376696182833684,38.0,3.912023005428146,7.679713639966372,7.047517221357296,5.484796933490655,2.0,1,1,1,0,1
80,RL,4.290459441148391,8.881975184248867,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,SLvl,6,6,Hip,BrkFace,5.545177444479562,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,1.3862943611198906,ALQ,6.448889394146858,Unf,0.0,6.018593214496234,1041.0,1.791759469228055,Y,SBrkr,7.026426808699636,0.0,0.0,7.026426808699636,0.6931471805599453,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,352.0,1.3862943611198906,5.6937321388027,0.0,0.0,0.0,0.0,0.0,GdWo,0.0,10.0,2009.0,GroupedWD,Abnorml,Norm,False,False,MetalSd,3.4965075614664802,33.0,3.5263605246161616,7.681099001536359,7.026426808699636,0.0,2.0,1,1,0,0,1
20,RL,4.465908118654584,9.494541392591309,1.0986122886681098,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,9,5,Hip,Stone,5.831882477283517,1.791759469228055,1.3862943611198906,PConc,1.791759469228055,1.3862943611198906,0.6931471805599453,GLQ,7.118826249062078,Unf,0.0,6.142037405587356,1698.0,1.791759469228055,Y,SBrkr,7.4377951216719325,0.0,0.0,7.4377951216719325,0.6931471805599453,0.0,2.0,0.0,3.0,0.6931471805599453,5,2.1972245773362196,2.1972245773362196,0.6931471805599453,Attchd,3,3.0,768.0,1.3862943611198906,5.793013608384144,4.174387269895637,0.0,0.0,0.0,0.0,NoFence,0.0,2.0,2009.0,GroupedWD,Normal,Norm,False,False,CemntBd,1.0986122886681098,1.0,1.0986122886681098,8.130647968160584,7.4377951216719325,4.174387269895637,3.0,1,1,1,0,1
Other,RM,3.58351893845611,8.209580483475577,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,TwnhsE,SFoyer,6,5,Gable,BrkFace,4.394449154672439,1.3862943611198906,1.3862943611198906,Other,1.6094379124341003,1.3862943611198906,1.6094379124341003,GLQ,6.306275286948016,Unf,0.0,0.0,547.0,1.6094379124341003,Y,SBrkr,6.9782137426306985,0.0,0.0,6.9782137426306985,0.6931471805599453,0.0,1.0,0.0,2.0,0.6931471805599453,3,1.791759469228055,2.1972245773362196,0.0,Basment,3,2.0,525.0,1.3862943611198906,0.0,3.367295829986474,0.0,0.0,0.0,0.0,NoFence,0.0,4.0,2009.0,GroupedWD,Normal,Norm,False,False,VinylSd,1.6094379124341003,3.0,1.6094379124341003,7.3901814282264295,6.9782137426306985,3.367295829986474,2.0,1,1,1,0,1
20,RL,3.9318256327243257,9.149103062504993,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,5,9,Hip,None,0.0,1.3862943611198906,1.791759469228055,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.54965074223381,698.0,1.791759469228055,Y,SBrkr,6.54965074223381,0.0,0.0,6.54965074223381,0.0,0.6931471805599453,1.0,0.0,2.0,0.6931471805599453,3,1.6094379124341003,2.1972245773362196,0.0,NoGarage,0,0.0,0.0,1.3862943611198906,0.0,5.303304908059076,0.0,0.0,0.0,0.0,NoFence,0.0,6.0,2009.0,GroupedWD,Normal,Norm,False,False,VinylSd,3.367295829986474,1.0,4.143134726391533,7.242082359256962,6.54965074223381,5.303304908059076,1.5,1,0,1,0,1
20,RL,4.174387269895637,8.765770543987257,0.6931471805599453,1.0986122886681098,Inside,1.0986122886681098,Edwards,1Fam,1Story,4,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,LwQ,5.808142489980444,Rec,5.497168225293202,5.71042701737487,876.0,1.3862943611198906,Y,FuseA,6.776506992372183,0.0,0.0,6.776506992372183,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.791759469228055,2.1972245773362196,0.0,Detchd,1,1.0,320.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,0.0,3.0,2009.0,GroupedWD,Normal,Norm,False,False,AsbShng,3.9318256327243257,50.0,3.9318256327243257,7.469083884921234,6.776506992372183,0.0,1.0,1,1,0,0,1
20,RL,4.2626798770413155,9.373139262281274,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,5,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.0986122886681098,1.3862943611198906,1.0986122886681098,Rec,6.983789965258135,Unf,0.0,0.0,1078.0,1.3862943611198906,Y,FuseA,7.221835825288449,0.0,0.0,7.221835825288449,0.6931471805599453,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,2.0794415416798357,0.0,Attchd,2,1.0,195.0,1.3862943611198906,0.0,3.7376696182833684,5.356586274672012,0.0,0.0,0.0,NoFence,6.803505257608338,6.0,2009.0,GroupedWD,Normal,Norm,True,False,MetalSd,4.0943445622221,59.0,4.0943445622221,7.802618063442671,7.221835825288449,5.53338948872752,2.0,1,1,1,0,1
50,RL,3.9318256327243257,9.036701015565063,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1.5Fin,4,3,Gable,None,0.0,1.3862943611198906,1.3862943611198906,Other,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,1.3862943611198906,N,FuseF,6.9930151229329605,6.091309882077698,0.0,7.333023014386481,0.0,0.0,2.0,0.0,4.0,0.6931471805599453,3,2.302585092994046,1.791759469228055,0.0,Detchd,1,1.0,240.0,0.6931471805599453,4.532599493153256,0.0,5.225746673713202,0.0,0.0,0.0,NoFence,0.0,4.0,2009.0,GroupedWD,Normal,Norm,False,False,WdShing,4.174387269895637,59.0,4.174387269895637,7.333023014386481,7.333023014386481,5.225746673713202,2.0,0,1,1,0,1
30,RL,4.04305126783455,8.309184527686298,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,Edwards,1Fam,1Story,5,8,Gable,None,0.0,1.3862943611198906,1.3862943611198906,PConc,1.0986122886681098,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.762729506931879,864.0,1.791759469228055,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,3,1.6094379124341003,2.1972245773362196,0.0,NoGarage,0,0.0,0.0,1.3862943611198906,0.0,4.574710978503383,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,GroupedWD,Normal,Roads,False,False,Wd Sdng,3.367295829986474,59.0,4.477336814478207,7.455298485683291,6.762729506931879,4.574710978503383,1.0,1,0,1,0,1
20,RL,4.31748811353631,9.230829038403499,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,Edwards,1Fam,1Story,3,3,Other,None,0.0,1.3862943611198906,1.3862943611198906,Other,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,1.0986122886681098,N,FuseF,6.851184927493743,0.0,0.0,6.851184927493743,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,2,1.6094379124341003,2.0794415416798357,0.0,Detchd,1,2.0,528.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,GroupedWD,Normal,Norm,False,False,Other,3.9889840465642745,57.0,4.060443010546419,6.851184927493743,6.851184927493743,0.0,1.0,0,1,0,0,1
90,RL,4.189654742026425,9.298992069570746,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,Duplex,1Story,5,5,Hip,BrkFace,4.31748811353631,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,7.425953657077541,1678.0,1.3862943611198906,Y,SBrkr,7.425953657077541,0.0,0.0,7.425953657077541,0.0,0.0,2.0,0.0,6.0,1.0986122886681098,3,2.3978952727983707,2.1972245773362196,0.0,NoGarage,0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2009.0,GroupedWD,Normal,Norm,False,False,VinylSd,3.367295829986474,50.0,3.9318256327243257,8.118802996980035,7.425953657077541,0.0,2.0,1,0,0,0,1
20,RL,4.2626798770413155,9.373139262281274,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1Story,5,5,Hip,BrkFace,5.560681631015528,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,Rec,6.304448802421981,Unf,0.0,6.405228458030842,1150.0,1.791759469228055,Y,SBrkr,7.353081920515432,0.0,0.0,7.353081920515432,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,3,2.0794415416798357,2.0794415416798357,0.6931471805599453,Attchd,1,1.0,313.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,5.0,2009.0,GroupedWD,Normal,Norm,False,False,HdBoard,3.9889840465642745,53.0,3.9889840465642745,7.905072849498666,7.353081920515432,0.0,1.0,1,1,0,0,1
20,RL,4.23410650459726,9.096835671179361,1.0986122886681098,1.6094379124341003,Corner,1.3862943611198906,Edwards,1Fam,1Story,4,3,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.511745329644728,672.0,1.791759469228055,Y,FuseA,6.8679744089702925,0.0,0.0,6.8679744089702925,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.791759469228055,2.1972245773362196,0.0,Basment,1,1.0,288.0,1.3862943611198906,4.174387269895637,0.0,0.0,0.0,5.081404364984463,0.0,MnPrv,0.0,10.0,2009.0,Other,Abnorml,Norm,False,False,AsbShng,3.9889840465642745,53.0,3.9889840465642745,7.398174092970465,6.8679744089702925,5.081404364984463,1.0,1,1,1,0,1
50,RL,4.219507705176107,9.42181611842271,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,Edwards,1Fam,1.5Fin,6,8,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.0986122886681098,1.0986122886681098,Unf,0.0,Unf,0.0,6.529418838262226,684.0,1.6094379124341003,Y,SBrkr,6.529418838262226,6.240275845170769,0.0,7.087573705557973,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,4,2.0794415416798357,2.1972245773362196,0.0,Detchd,1,2.0,528.0,1.3862943611198906,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,GdPrv,6.68586094706836,8.0,2009.0,Other,Normal,Norm,True,True,Wd Sdng,1.6094379124341003,9.0,4.499809670330265,7.53955882930103,7.087573705557973,3.8501476017100584,1.0,1,1,1,0,1
50,RL,3.828641396489095,9.013473543740192,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1.5Fin,5,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,Rec,6.440946540632921,Unf,0.0,4.553876891600541,720.0,1.791759469228055,Y,SBrkr,6.75110146893676,6.09807428216624,0.0,7.1693500166706,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,1.0986122886681098,Detchd,1,1.0,256.0,1.3862943611198906,4.442651256490317,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,9.0,2009.0,GroupedWD,Normal,Norm,False,True,Wd Sdng,4.248495242049359,59.0,4.23410650459726,7.610357618312838,7.1693500166706,0.0,1.0,1,1,0,0,1
50,RL,4.110873864173311,9.305559638557117,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Edwards,1Fam,1.5Fin,5,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.3862943611198906,0.6931471805599453,LwQ,6.013715156042802,BLQ,6.042632833682381,5.056245805348308,984.0,1.791759469228055,Y,SBrkr,6.892641641172089,6.431331081933479,0.0,7.380879035564116,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,1.9459101490553132,0.0,Detchd,1,2.0,660.0,1.3862943611198906,0.0,4.23410650459726,0.0,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,GroupedWD,Normal,Norm,False,True,Wd Sdng,3.4965075614664802,49.0,4.23410650459726,7.859026979751538,7.380879035564116,4.23410650459726,2.0,1,1,1,0,1
50,RH,4.2626798770413155,8.748463629942055,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,SWISU,1Fam,1.5Fin,5,4,Gable,BrkFace,4.48863636973214,1.3862943611198906,1.3862943611198906,PConc,1.3862943611198906,1.0986122886681098,0.6931471805599453,LwQ,6.725033642166843,Unf,0.0,0.0,832.0,1.3862943611198906,Y,SBrkr,6.725033642166843,6.07993319509559,0.0,7.1459844677143876,0.0,0.0,1.0,0.6931471805599453,3.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,1.0986122886681098,Basment,1,1.0,250.0,1.3862943611198906,0.0,0.0,4.02535169073515,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,GroupedWD,Abnorml,Norm,False,True,MetalSd,4.276666119016055,59.0,4.276666119016055,7.650168700845001,7.1459844677143876,4.02535169073515,1.5,1,1,1,0,1
50,RH,4.02535169073515,8.412054873292933,1.3862943611198906,1.3862943611198906,Inside,1.3862943611198906,SWISU,1Fam,1.5Fin,5,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Rec,5.209486152841421,Unf,0.0,6.416732282512326,793.0,1.791759469228055,Y,SBrkr,6.744059186311348,6.511745329644728,0.0,7.327123292259293,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.0,Detchd,1,1.0,281.0,1.3862943611198906,0.0,0.0,4.04305126783455,0.0,0.0,0.0,NoFence,0.0,7.0,2009.0,GroupedWD,Abnorml,Norm,False,True,VinylSd,3.7376696182833684,9.0,4.356708826689592,7.746732907753622,7.327123292259293,4.04305126783455,1.0,1,1,1,0,1
30,RL,4.110873864173311,9.036106025364846,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,SWISU,1Fam,1Story,2,5,Gable,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,1.3862943611198906,1.0986122886681098,0.6931471805599453,Rec,5.673323267171493,Unf,0.0,0.0,290.0,1.3862943611198906,N,FuseF,6.0844994130751715,0.0,0.0,6.0844994130751715,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,2,1.3862943611198906,2.1972245773362196,0.0,Detchd,1,1.0,246.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,NoFence,0.0,1.0,2009.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,4.382026634673881,59.0,4.499809670330265,6.591673732008658,6.0844994130751715,0.0,1.0,1,1,0,0,1
50,RL,4.110873864173311,9.200391041122515,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,SWISU,1Fam,1.5Fin,6,7,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.658011045870748,778.0,1.3862943611198906,Y,SBrkr,6.851184927493743,6.302618975744905,0.0,7.306531398939505,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,3,2.0794415416798357,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,240.0,1.3862943611198906,5.817111159963204,0.0,0.0,0.0,0.0,0.0,GdWo,0.0,7.0,2009.0,GroupedWD,Normal,Norm,False,False,VinylSd,4.248495242049359,59.0,4.248495242049359,7.7266536648476425,7.306531398939505,0.0,2.0,1,1,0,0,1
Other,RL,4.634728988229636,9.671807670199632,0.6931471805599453,1.6094379124341003,Corner,1.3862943611198906,SWISU,1Fam,2.5Fin,7,3,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,GLQ,6.261491684321042,Unf,0.0,5.71042701737487,824.0,1.791759469228055,Y,SBrkr,7.431299675155903,6.906754778648554,5.986452005284438,8.03365842788615,0.6931471805599453,0.0,2.0,0.6931471805599453,5.0,0.6931471805599453,3,2.5649493574615367,2.1972245773362196,1.0986122886681098,Basment,3,2.0,672.0,1.3862943611198906,4.919980925828125,4.1588830833596715,0.0,0.0,0.0,0.0,NoFence,0.0,8.0,2009.0,GroupedWD,Normal,Norm,False,False,Wd Sdng,3.6888794541139363,39.0,4.499809670330265,8.27052509505507,7.895808377083183,4.1588830833596715,3.5,1,1,1,0,1
70,RL,3.784189633918261,8.649623978596727,0.6931471805599453,1.3862943611198906,Inside,1.3862943611198906,SWISU,1Fam,2Story,6,6,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.369900982828227,583.0,1.6094379124341003,Y,FuseF,6.473890696352274,6.39024066706535,0.0,7.1252830915107115,0.0,0.0,1.0,0.6931471805599453,3.0,0.6931471805599453,3,1.9459101490553132,2.1972245773362196,0.6931471805599453,Detchd,1,1.0,180.0,1.3862943611198906,5.799092654460526,4.574710978503383,0.0,0.0,0.0,0.0,NoFence,0.0,3.0,2009.0,GroupedWD,Normal,Roads,False,False,Wd Sdng,4.430816798843313,59.0,4.31748811353631,7.509883061154913,7.1252830915107115,4.574710978503383,1.5,1,1,1,0,1
50,RL,4.189654742026425,8.962519832949532,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,SWISU,1Fam,1.5Fin,4,3,Gable,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,BLQ,6.434546518787453,Unf,0.0,6.2166061010848646,1122.0,1.3862943611198906,Y,SBrkr,7.192182058713246,6.483107351457199,0.0,7.591861714889934,0.6931471805599453,0.0,2.0,0.0,4.0,0.6931471805599453,4,2.0794415416798357,1.9459101490553132,1.0986122886681098,Detchd,1,2.0,576.0,1.3862943611198906,6.068425588244111,3.8066624897703196,0.0,0.0,0.0,0.0,MnPrv,0.0,12.0,2009.0,GroupedWD,Normal,Norm,False,False,WdShing,3.367295829986474,59.0,4.406719247264253,8.04044688130311,7.591861714889934,3.8066624897703196,3.0,1,1,1,0,1
30,RL,4.174387269895637,9.056606272034141,0.6931471805599453,1.6094379124341003,Inside,1.3862943611198906,Crawfor,1Fam,1Story,6,8,Gable,None,0.0,1.6094379124341003,1.3862943611198906,BrkTil,1.3862943611198906,1.3862943611198906,0.6931471805599453,Unf,0.0,Unf,0.0,6.705639094860003,816.0,1.791759469228055,Y,SBrkr,7.117205503164344,0.0,0.0,7.117205503164344,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,4,1.9459101490553132,2.1972245773362196,0.6931471805599453,Detchd,1,2.0,440.0,1.3862943611198906,0.0,0.0,5.198497031265826,0.0,0.0,0.0,NoFence,0.0,10.0,2009.0,GroupedWD,Normal,Norm,False,False,Stucco,4.543294782270004,9.0,4.543294782270004,7.6251071482389,7.117205503164344,5.198497031265826,1.0,1,1,1,0,1
